bioguide_id,crp_id,cand_name,cycle,sector_name,indivs,pacs,totals
C001069,N00024842,Joe Courtney (D),2016,Agribusiness,4725,32250,36975
C001069,N00024842,Joe Courtney (D),2016,Communic/Electronics,5000,14500,19500
C001069,N00024842,Joe Courtney (D),2016,Construction,7250,24000,31250
C001069,N00024842,Joe Courtney (D),2016,Defense,18000,114000,132000
C001069,N00024842,Joe Courtney (D),2016,Energy/Nat Resource,250,20500,20750
C001069,N00024842,Joe Courtney (D),2016,Finance/Insur/RealEst,30550,134500,165050
C001069,N00024842,Joe Courtney (D),2016,Health,26475,111150,137625
C001069,N00024842,Joe Courtney (D),2016,Lawyers & Lobbyists,47225,18000,65225
C001069,N00024842,Joe Courtney (D),2016,Transportation,8950,14000,22950
C001069,N00024842,Joe Courtney (D),2016,Misc Business,40600,12500,53100
C001069,N00024842,Joe Courtney (D),2016,Labor,0,197000,197000
C001069,N00024842,Joe Courtney (D),2016,Ideology/Single-Issue,28280,20000,48280
C001069,N00024842,Joe Courtney (D),2016,Other,61680,500,62180
C001056,N00024852,John Cornyn (R),2016,Agribusiness,306484,207139,513623
C001056,N00024852,John Cornyn (R),2016,Communic/Electronics,280448,315593,596041
C001056,N00024852,John Cornyn (R),2016,Construction,351275,166650,517925
C001056,N00024852,John Cornyn (R),2016,Defense,33300,156000,189300
C001056,N00024852,John Cornyn (R),2016,Energy/Nat Resource,1087656,451000,1538656
C001056,N00024852,John Cornyn (R),2016,Finance/Insur/RealEst,2258582,787364,3045946
C001056,N00024852,John Cornyn (R),2016,Health,898321,717899,1616220
C001056,N00024852,John Cornyn (R),2016,Lawyers & Lobbyists,740506,196050,936556
C001056,N00024852,John Cornyn (R),2016,Transportation,198970,267000,465970
C001056,N00024852,John Cornyn (R),2016,Misc Business,810360,556125,1366485
C001056,N00024852,John Cornyn (R),2016,Labor,0,14500,14500
C001056,N00024852,John Cornyn (R),2016,Ideology/Single-Issue,289924,426941,716865
C001056,N00024852,John Cornyn (R),2016,Other,696074,3500,699574
B001245,N00024866,Madeleine Z Bordallo (D),2016,Agribusiness,5300,0,5300
B001245,N00024866,Madeleine Z Bordallo (D),2016,Communic/Electronics,0,2500,2500
B001245,N00024866,Madeleine Z Bordallo (D),2016,Construction,1500,0,1500
B001245,N00024866,Madeleine Z Bordallo (D),2016,Defense,7000,18500,25500
B001245,N00024866,Madeleine Z Bordallo (D),2016,Finance/Insur/RealEst,22300,3000,25300
B001245,N00024866,Madeleine Z Bordallo (D),2016,Health,750,0,750
B001245,N00024866,Madeleine Z Bordallo (D),2016,Lawyers & Lobbyists,6650,2000,8650
B001245,N00024866,Madeleine Z Bordallo (D),2016,Transportation,2250,7500,9750
B001245,N00024866,Madeleine Z Bordallo (D),2016,Misc Business,26500,0,26500
B001245,N00024866,Madeleine Z Bordallo (D),2016,Labor,0,8250,8250
B001245,N00024866,Madeleine Z Bordallo (D),2016,Ideology/Single-Issue,0,11000,11000
B001245,N00024866,Madeleine Z Bordallo (D),2016,Other,8085,0,8085
C001063,N00024978,Henry Cuellar (D),2016,Agribusiness,37100,127629,164729
C001063,N00024978,Henry Cuellar (D),2016,Communic/Electronics,6400,37000,43400
C001063,N00024978,Henry Cuellar (D),2016,Construction,39650,59000,98650
C001063,N00024978,Henry Cuellar (D),2016,Defense,1000,35000,36000
C001063,N00024978,Henry Cuellar (D),2016,Energy/Nat Resource,27300,154202,181502
C001063,N00024978,Henry Cuellar (D),2016,Finance/Insur/RealEst,74650,145200,219850
C001063,N00024978,Henry Cuellar (D),2016,Health,44497,51000,95497
C001063,N00024978,Henry Cuellar (D),2016,Lawyers & Lobbyists,85933,22450,108383
C001063,N00024978,Henry Cuellar (D),2016,Transportation,25650,106617,132267
C001063,N00024978,Henry Cuellar (D),2016,Misc Business,95278,148190,243468
C001063,N00024978,Henry Cuellar (D),2016,Labor,0,30500,30500
C001063,N00024978,Henry Cuellar (D),2016,Ideology/Single-Issue,6599,34500,41099
C001063,N00024978,Henry Cuellar (D),2016,Other,32825,5000,37825
C001051,N00025095,John Carter (R),2016,Agribusiness,19262,61629,80891
C001051,N00025095,John Carter (R),2016,Communic/Electronics,0,43516,43516
C001051,N00025095,John Carter (R),2016,Construction,14241,48500,62741
C001051,N00025095,John Carter (R),2016,Defense,6250,144500,150750
C001051,N00025095,John Carter (R),2016,Energy/Nat Resource,31900,32000,63900
C001051,N00025095,John Carter (R),2016,Finance/Insur/RealEst,67544,50500,118044
C001051,N00025095,John Carter (R),2016,Health,19074,12750,31824
C001051,N00025095,John Carter (R),2016,Lawyers & Lobbyists,62206,15249,77455
C001051,N00025095,John Carter (R),2016,Transportation,50349,93500,143849
C001051,N00025095,John Carter (R),2016,Misc Business,28100,60077,88177
C001051,N00025095,John Carter (R),2016,Labor,0,11500,11500
C001051,N00025095,John Carter (R),2016,Ideology/Single-Issue,4000,29300,33300
C001051,N00025095,John Carter (R),2016,Other,28612,1000,29612
B001248,N00025219,Michael Burgess (R),2016,Agribusiness,8000,16529,24529
B001248,N00025219,Michael Burgess (R),2016,Communic/Electronics,2500,95500,98000
B001248,N00025219,Michael Burgess (R),2016,Construction,5400,11000,16400
B001248,N00025219,Michael Burgess (R),2016,Defense,0,18500,18500
B001248,N00025219,Michael Burgess (R),2016,Energy/Nat Resource,8100,51500,59600
B001248,N00025219,Michael Burgess (R),2016,Finance/Insur/RealEst,24594,98500,123094
B001248,N00025219,Michael Burgess (R),2016,Health,105265,486516,591781
B001248,N00025219,Michael Burgess (R),2016,Lawyers & Lobbyists,50379,23500,73879
B001248,N00025219,Michael Burgess (R),2016,Transportation,1725,68000,69725
B001248,N00025219,Michael Burgess (R),2016,Misc Business,10675,88000,98675
B001248,N00025219,Michael Burgess (R),2016,Labor,0,7000,7000
B001248,N00025219,Michael Burgess (R),2016,Ideology/Single-Issue,10350,21500,31850
B001248,N00025219,Michael Burgess (R),2016,Other,33550,0,33550
B001250,N00025292,Rob Bishop (R),2016,Agribusiness,29000,57898,86898
B001250,N00025292,Rob Bishop (R),2016,Communic/Electronics,2000,14140,16140
B001250,N00025292,Rob Bishop (R),2016,Construction,11000,20000,31000
B001250,N00025292,Rob Bishop (R),2016,Defense,0,56500,56500
B001250,N00025292,Rob Bishop (R),2016,Energy/Nat Resource,24266,226000,250266
B001250,N00025292,Rob Bishop (R),2016,Finance/Insur/RealEst,41050,37500,78550
B001250,N00025292,Rob Bishop (R),2016,Health,4500,21100,25600
B001250,N00025292,Rob Bishop (R),2016,Lawyers & Lobbyists,73799,39250,113049
B001250,N00025292,Rob Bishop (R),2016,Transportation,2000,30000,32000
B001250,N00025292,Rob Bishop (R),2016,Misc Business,105678,56500,162178
B001250,N00025292,Rob Bishop (R),2016,Labor,0,3000,3000
B001250,N00025292,Rob Bishop (R),2016,Ideology/Single-Issue,19000,45835,64835
B001250,N00025292,Rob Bishop (R),2016,Other,30150,1000,31150
B001269,N00025495,Lou Barletta (R),2016,Agribusiness,5025,17149,22174
B001269,N00025495,Lou Barletta (R),2016,Communic/Electronics,5950,30000,35950
B001269,N00025495,Lou Barletta (R),2016,Construction,51099,101000,152099
B001269,N00025495,Lou Barletta (R),2016,Defense,0,1000,1000
B001269,N00025495,Lou Barletta (R),2016,Energy/Nat Resource,4100,59000,63100
B001269,N00025495,Lou Barletta (R),2016,Finance/Insur/RealEst,39345,79550,118895
B001269,N00025495,Lou Barletta (R),2016,Health,15806,40050,55856
B001269,N00025495,Lou Barletta (R),2016,Lawyers & Lobbyists,44083,12000,56083
B001269,N00025495,Lou Barletta (R),2016,Transportation,25516,155775,181291
B001269,N00025495,Lou Barletta (R),2016,Misc Business,30810,82343,113153
B001269,N00025495,Lou Barletta (R),2016,Labor,0,62500,62500
B001269,N00025495,Lou Barletta (R),2016,Ideology/Single-Issue,11247,52271,63518
B001269,N00025495,Lou Barletta (R),2016,Other,53165,13751,66916
C001053,N00025726,Tom Cole (R),2016,Agribusiness,15000,85148,100148
C001053,N00025726,Tom Cole (R),2016,Communic/Electronics,7650,22000,29650
C001053,N00025726,Tom Cole (R),2016,Construction,19300,32000,51300
C001053,N00025726,Tom Cole (R),2016,Defense,1000,104000,105000
C001053,N00025726,Tom Cole (R),2016,Energy/Nat Resource,44800,114700,159500
C001053,N00025726,Tom Cole (R),2016,Finance/Insur/RealEst,94707,143100,237807
C001053,N00025726,Tom Cole (R),2016,Health,22022,131250,153272
C001053,N00025726,Tom Cole (R),2016,Lawyers & Lobbyists,110374,33669,144043
C001053,N00025726,Tom Cole (R),2016,Transportation,25150,50936,76086
C001053,N00025726,Tom Cole (R),2016,Misc Business,48535,146000,194535
C001053,N00025726,Tom Cole (R),2016,Labor,0,24000,24000
C001053,N00025726,Tom Cole (R),2016,Ideology/Single-Issue,172600,53693,226293
C001053,N00025726,Tom Cole (R),2016,Other,85755,14500,100255
C001062,N00026041,Mike Conaway (R),2016,Agribusiness,171020,525360,696380
C001062,N00026041,Mike Conaway (R),2016,Communic/Electronics,250,52500,52750
C001062,N00026041,Mike Conaway (R),2016,Construction,19500,43000,62500
C001062,N00026041,Mike Conaway (R),2016,Defense,0,56500,56500
C001062,N00026041,Mike Conaway (R),2016,Energy/Nat Resource,71074,104333,175407
C001062,N00026041,Mike Conaway (R),2016,Finance/Insur/RealEst,103900,258000,361900
C001062,N00026041,Mike Conaway (R),2016,Health,36125,11500,47625
C001062,N00026041,Mike Conaway (R),2016,Lawyers & Lobbyists,58838,13200,72038
C001062,N00026041,Mike Conaway (R),2016,Transportation,18550,26500,45050
C001062,N00026041,Mike Conaway (R),2016,Misc Business,25780,89500,115280
C001062,N00026041,Mike Conaway (R),2016,Labor,0,1000,1000
C001062,N00026041,Mike Conaway (R),2016,Ideology/Single-Issue,14050,25100,39150
C001062,N00026041,Mike Conaway (R),2016,Other,50320,2000,52320
C001059,N00026341,Jim Costa (D),2016,Agribusiness,191224,278500,469724
C001059,N00026341,Jim Costa (D),2016,Communic/Electronics,22300,52000,74300
C001059,N00026341,Jim Costa (D),2016,Construction,42550,24500,67050
C001059,N00026341,Jim Costa (D),2016,Defense,1500,4000,5500
C001059,N00026341,Jim Costa (D),2016,Energy/Nat Resource,13050,153275,166325
C001059,N00026341,Jim Costa (D),2016,Finance/Insur/RealEst,82333,69500,151833
C001059,N00026341,Jim Costa (D),2016,Health,53550,43000,96550
C001059,N00026341,Jim Costa (D),2016,Lawyers & Lobbyists,54350,13000,67350
C001059,N00026341,Jim Costa (D),2016,Transportation,13100,43500,56600
C001059,N00026341,Jim Costa (D),2016,Misc Business,88070,77500,165570
C001059,N00026341,Jim Costa (D),2016,Labor,250,38000,38250
C001059,N00026341,Jim Costa (D),2016,Ideology/Single-Issue,75550,103450,179000
C001059,N00026341,Jim Costa (D),2016,Other,44330,1000,45330
B001255,N00026595,Charles W Boustany Jr (R),2016,Agribusiness,211804,117250,329054
B001255,N00026595,Charles W Boustany Jr (R),2016,Communic/Electronics,39500,62636,102136
B001255,N00026595,Charles W Boustany Jr (R),2016,Construction,175917,59500,235417
B001255,N00026595,Charles W Boustany Jr (R),2016,Defense,2000,46500,48500
B001255,N00026595,Charles W Boustany Jr (R),2016,Energy/Nat Resource,269537,243000,512537
B001255,N00026595,Charles W Boustany Jr (R),2016,Finance/Insur/RealEst,432845,430402,863247
B001255,N00026595,Charles W Boustany Jr (R),2016,Health,400142,387252,787394
B001255,N00026595,Charles W Boustany Jr (R),2016,Lawyers & Lobbyists,393287,70163,463450
B001255,N00026595,Charles W Boustany Jr (R),2016,Transportation,127850,119150,247000
B001255,N00026595,Charles W Boustany Jr (R),2016,Misc Business,363613,203894,567507
B001255,N00026595,Charles W Boustany Jr (R),2016,Labor,0,1000,1000
B001255,N00026595,Charles W Boustany Jr (R),2016,Ideology/Single-Issue,84065,179949,264014
B001255,N00026595,Charles W Boustany Jr (R),2016,Other,213150,-50,213100
C001061,N00026790,Emanuel Cleaver (D),2016,Agribusiness,500,26500,27000
C001061,N00026790,Emanuel Cleaver (D),2016,Communic/Electronics,8975,40000,48975
C001061,N00026790,Emanuel Cleaver (D),2016,Construction,4700,24950,29650
C001061,N00026790,Emanuel Cleaver (D),2016,Defense,0,18000,18000
C001061,N00026790,Emanuel Cleaver (D),2016,Energy/Nat Resource,2600,11000,13600
C001061,N00026790,Emanuel Cleaver (D),2016,Finance/Insur/RealEst,52275,410450,462725
C001061,N00026790,Emanuel Cleaver (D),2016,Health,12650,46000,58650
C001061,N00026790,Emanuel Cleaver (D),2016,Lawyers & Lobbyists,49100,28500,77600
C001061,N00026790,Emanuel Cleaver (D),2016,Transportation,1000,19717,20717
C001061,N00026790,Emanuel Cleaver (D),2016,Misc Business,17550,41000,58550
C001061,N00026790,Emanuel Cleaver (D),2016,Labor,1000,162000,163000
C001061,N00026790,Emanuel Cleaver (D),2016,Ideology/Single-Issue,12800,46558,59358
C001061,N00026790,Emanuel Cleaver (D),2016,Other,16110,0,16110
C001067,N00026961,Yvette D Clarke (D),2016,Agribusiness,3100,1500,4600
C001067,N00026961,Yvette D Clarke (D),2016,Communic/Electronics,16000,117231,133231
C001067,N00026961,Yvette D Clarke (D),2016,Construction,7350,3500,10850
C001067,N00026961,Yvette D Clarke (D),2016,Defense,0,8000,8000
C001067,N00026961,Yvette D Clarke (D),2016,Energy/Nat Resource,3500,25000,28500
C001067,N00026961,Yvette D Clarke (D),2016,Finance/Insur/RealEst,11525,41500,53025
C001067,N00026961,Yvette D Clarke (D),2016,Health,22750,66000,88750
C001067,N00026961,Yvette D Clarke (D),2016,Lawyers & Lobbyists,13350,13000,26350
C001067,N00026961,Yvette D Clarke (D),2016,Transportation,0,18500,18500
C001067,N00026961,Yvette D Clarke (D),2016,Misc Business,9850,22500,32350
C001067,N00026961,Yvette D Clarke (D),2016,Labor,0,137500,137500
C001067,N00026961,Yvette D Clarke (D),2016,Ideology/Single-Issue,1250,23500,24750
C001067,N00026961,Yvette D Clarke (D),2016,Other,27180,0,27180
B001251,N00027035,G K Butterfield (D),2016,Agribusiness,4500,91181,95681
B001251,N00027035,G K Butterfield (D),2016,Communic/Electronics,11400,135000,146400
B001251,N00027035,G K Butterfield (D),2016,Construction,3500,1500,5000
B001251,N00027035,G K Butterfield (D),2016,Defense,0,25000,25000
B001251,N00027035,G K Butterfield (D),2016,Energy/Nat Resource,3500,43000,46500
B001251,N00027035,G K Butterfield (D),2016,Finance/Insur/RealEst,8300,87000,95300
B001251,N00027035,G K Butterfield (D),2016,Health,22200,227460,249660
B001251,N00027035,G K Butterfield (D),2016,Lawyers & Lobbyists,38550,28500,67050
B001251,N00027035,G K Butterfield (D),2016,Transportation,1000,55000,56000
B001251,N00027035,G K Butterfield (D),2016,Misc Business,8500,99902,108402
B001251,N00027035,G K Butterfield (D),2016,Labor,0,113200,113200
B001251,N00027035,G K Butterfield (D),2016,Ideology/Single-Issue,11700,16500,28200
B001251,N00027035,G K Butterfield (D),2016,Other,26450,0,26450
C001071,N00027441,Bob Corker (R),2016,Agribusiness,174536,106500,281036
C001071,N00027441,Bob Corker (R),2016,Communic/Electronics,196960,118251,315211
C001071,N00027441,Bob Corker (R),2016,Construction,433974,54500,488474
C001071,N00027441,Bob Corker (R),2016,Defense,6260,46500,52760
C001071,N00027441,Bob Corker (R),2016,Energy/Nat Resource,261153,230561,491714
C001071,N00027441,Bob Corker (R),2016,Finance/Insur/RealEst,2197287,748270,2945557
C001071,N00027441,Bob Corker (R),2016,Health,603950,267688,871638
C001071,N00027441,Bob Corker (R),2016,Lawyers & Lobbyists,568455,111500,679955
C001071,N00027441,Bob Corker (R),2016,Transportation,236805,82000,318805
C001071,N00027441,Bob Corker (R),2016,Misc Business,819897,274345,1094242
C001071,N00027441,Bob Corker (R),2016,Labor,0,12000,12000
C001071,N00027441,Bob Corker (R),2016,Ideology/Single-Issue,117940,339250,457190
C001071,N00027441,Bob Corker (R),2016,Other,659252,3500,662752
B001257,N00027462,Gus Bilirakis (R),2016,Agribusiness,7500,12000,19500
B001257,N00027462,Gus Bilirakis (R),2016,Communic/Electronics,2950,90000,92950
B001257,N00027462,Gus Bilirakis (R),2016,Construction,18750,16000,34750
B001257,N00027462,Gus Bilirakis (R),2016,Defense,0,20000,20000
B001257,N00027462,Gus Bilirakis (R),2016,Energy/Nat Resource,3200,66000,69200
B001257,N00027462,Gus Bilirakis (R),2016,Finance/Insur/RealEst,89131,75500,164631
B001257,N00027462,Gus Bilirakis (R),2016,Health,64574,318100,382674
B001257,N00027462,Gus Bilirakis (R),2016,Lawyers & Lobbyists,62159,21750,83909
B001257,N00027462,Gus Bilirakis (R),2016,Transportation,8300,34500,42800
B001257,N00027462,Gus Bilirakis (R),2016,Misc Business,81617,111250,192867
B001257,N00027462,Gus Bilirakis (R),2016,Ideology/Single-Issue,8950,16600,25550
B001257,N00027462,Gus Bilirakis (R),2016,Other,81155,1000,82155
C001070,N00027503,Bob Casey (D),2016,Agribusiness,79051,202750,281801
C001070,N00027503,Bob Casey (D),2016,Communic/Electronics,237389,179250,416639
C001070,N00027503,Bob Casey (D),2016,Construction,188556,57250,245806
C001070,N00027503,Bob Casey (D),2016,Defense,29376,104500,133876
C001070,N00027503,Bob Casey (D),2016,Energy/Nat Resource,189100,153850,342950
C001070,N00027503,Bob Casey (D),2016,Finance/Insur/RealEst,1076763,581850,1658613
C001070,N00027503,Bob Casey (D),2016,Health,700959,774079,1475038
C001070,N00027503,Bob Casey (D),2016,Lawyers & Lobbyists,2135031,219533,2354564
C001070,N00027503,Bob Casey (D),2016,Transportation,87056,132500,219556
C001070,N00027503,Bob Casey (D),2016,Misc Business,565577,272728,838305
C001070,N00027503,Bob Casey (D),2016,Labor,46429,388949,435378
C001070,N00027503,Bob Casey (D),2016,Ideology/Single-Issue,195746,530334,726080
C001070,N00027503,Bob Casey (D),2016,Other,797125,16000,813125
C001066,N00027514,Kathy Castor (D),2016,Agribusiness,7750,10900,18650
C001066,N00027514,Kathy Castor (D),2016,Communic/Electronics,3600,61000,64600
C001066,N00027514,Kathy Castor (D),2016,Construction,6024,16500,22524
C001066,N00027514,Kathy Castor (D),2016,Defense,0,3000,3000
C001066,N00027514,Kathy Castor (D),2016,Energy/Nat Resource,0,6500,6500
C001066,N00027514,Kathy Castor (D),2016,Finance/Insur/RealEst,33900,41000,74900
C001066,N00027514,Kathy Castor (D),2016,Health,20975,102500,123475
C001066,N00027514,Kathy Castor (D),2016,Lawyers & Lobbyists,52448,19250,71698
C001066,N00027514,Kathy Castor (D),2016,Transportation,9850,14500,24350
C001066,N00027514,Kathy Castor (D),2016,Misc Business,14950,50500,65450
C001066,N00027514,Kathy Castor (D),2016,Labor,0,78000,78000
C001066,N00027514,Kathy Castor (D),2016,Ideology/Single-Issue,11371,24500,35871
C001066,N00027514,Kathy Castor (D),2016,Other,22175,2000,24175
B001260,N00027626,Vernon Buchanan (R),2016,Agribusiness,30800,38798,69598
B001260,N00027626,Vernon Buchanan (R),2016,Communic/Electronics,16400,24000,40400
B001260,N00027626,Vernon Buchanan (R),2016,Construction,45300,28500,73800
B001260,N00027626,Vernon Buchanan (R),2016,Defense,0,6000,6000
B001260,N00027626,Vernon Buchanan (R),2016,Energy/Nat Resource,5000,24500,29500
B001260,N00027626,Vernon Buchanan (R),2016,Finance/Insur/RealEst,123050,173675,296725
B001260,N00027626,Vernon Buchanan (R),2016,Health,137615,212500,350115
B001260,N00027626,Vernon Buchanan (R),2016,Lawyers & Lobbyists,46400,18514,64914
B001260,N00027626,Vernon Buchanan (R),2016,Transportation,29350,76995,106345
B001260,N00027626,Vernon Buchanan (R),2016,Misc Business,79542,82500,162042
B001260,N00027626,Vernon Buchanan (R),2016,Labor,0,5500,5500
B001260,N00027626,Vernon Buchanan (R),2016,Ideology/Single-Issue,86000,29500,115500
B001260,N00027626,Vernon Buchanan (R),2016,Other,129175,0,129175
C001076,N00028958,Jason Chaffetz (R),2016,Agribusiness,2000,14000,16000
C001076,N00028958,Jason Chaffetz (R),2016,Communic/Electronics,64700,129500,194200
C001076,N00028958,Jason Chaffetz (R),2016,Construction,5400,26000,31400
C001076,N00028958,Jason Chaffetz (R),2016,Defense,0,34500,34500
C001076,N00028958,Jason Chaffetz (R),2016,Energy/Nat Resource,20500,62900,83400
C001076,N00028958,Jason Chaffetz (R),2016,Finance/Insur/RealEst,99100,156550,255650
C001076,N00028958,Jason Chaffetz (R),2016,Health,43950,88500,132450
C001076,N00028958,Jason Chaffetz (R),2016,Lawyers & Lobbyists,99100,29291,128391
C001076,N00028958,Jason Chaffetz (R),2016,Transportation,20150,51000,71150
C001076,N00028958,Jason Chaffetz (R),2016,Misc Business,73550,141000,214550
C001076,N00028958,Jason Chaffetz (R),2016,Labor,0,19000,19000
C001076,N00028958,Jason Chaffetz (R),2016,Ideology/Single-Issue,16400,37513,53913
C001076,N00028958,Jason Chaffetz (R),2016,Other,25000,0,25000
C001072,N00029513,Andre Carson (D),2016,Agribusiness,3250,13000,16250
C001072,N00029513,Andre Carson (D),2016,Communic/Electronics,3350,18000,21350
C001072,N00029513,Andre Carson (D),2016,Construction,37766,10750,48516
C001072,N00029513,Andre Carson (D),2016,Defense,0,28000,28000
C001072,N00029513,Andre Carson (D),2016,Energy/Nat Resource,1250,6000,7250
C001072,N00029513,Andre Carson (D),2016,Finance/Insur/RealEst,45849,69200,115049
C001072,N00029513,Andre Carson (D),2016,Health,105778,39500,145278
C001072,N00029513,Andre Carson (D),2016,Lawyers & Lobbyists,86022,22000,108022
C001072,N00029513,Andre Carson (D),2016,Transportation,1600,108000,109600
C001072,N00029513,Andre Carson (D),2016,Misc Business,27788,23879,51667
C001072,N00029513,Andre Carson (D),2016,Labor,500,211500,212000
C001072,N00029513,Andre Carson (D),2016,Ideology/Single-Issue,575,31500,32075
C001072,N00029513,Andre Carson (D),2016,Other,43158,2500,45658
C001078,N00029891,Gerry Connolly (D),2016,Agribusiness,0,23000,23000
C001078,N00029891,Gerry Connolly (D),2016,Communic/Electronics,63729,164200,227929
C001078,N00029891,Gerry Connolly (D),2016,Construction,19939,58250,78189
C001078,N00029891,Gerry Connolly (D),2016,Defense,17140,117000,134140
C001078,N00029891,Gerry Connolly (D),2016,Energy/Nat Resource,4900,16250,21150
C001078,N00029891,Gerry Connolly (D),2016,Finance/Insur/RealEst,91644,131000,222644
C001078,N00029891,Gerry Connolly (D),2016,Health,26067,61500,87567
C001078,N00029891,Gerry Connolly (D),2016,Lawyers & Lobbyists,127940,27250,155190
C001078,N00029891,Gerry Connolly (D),2016,Transportation,14320,48500,62820
C001078,N00029891,Gerry Connolly (D),2016,Misc Business,65177,61750,126927
C001078,N00029891,Gerry Connolly (D),2016,Labor,1100,150313,151413
C001078,N00029891,Gerry Connolly (D),2016,Ideology/Single-Issue,74529,38500,113029
C001078,N00029891,Gerry Connolly (D),2016,Other,167909,1000,168909
C001075,N00030245,Bill Cassidy (R),2016,Agribusiness,263025,111300,374325
C001075,N00030245,Bill Cassidy (R),2016,Communic/Electronics,212774,47750,260524
C001075,N00030245,Bill Cassidy (R),2016,Construction,507825,50300,558125
C001075,N00030245,Bill Cassidy (R),2016,Defense,4600,4500,9100
C001075,N00030245,Bill Cassidy (R),2016,Energy/Nat Resource,968420,208500,1176920
C001075,N00030245,Bill Cassidy (R),2016,Finance/Insur/RealEst,2064530,154175,2218705
C001075,N00030245,Bill Cassidy (R),2016,Health,1240190,638206,1878396
C001075,N00030245,Bill Cassidy (R),2016,Lawyers & Lobbyists,427473,30500,457973
C001075,N00030245,Bill Cassidy (R),2016,Transportation,441890,124250,566140
C001075,N00030245,Bill Cassidy (R),2016,Misc Business,997386,171100,1168486
C001075,N00030245,Bill Cassidy (R),2016,Labor,0,10918,10918
C001075,N00030245,Bill Cassidy (R),2016,Ideology/Single-Issue,377355,793299,1170654
C001075,N00030245,Bill Cassidy (R),2016,Other,1300613,6500,1307113
C001080,N00030600,Judy Chu (D),2016,Agribusiness,11350,14200,25550
C001080,N00030600,Judy Chu (D),2016,Communic/Electronics,37257,68200,105457
C001080,N00030600,Judy Chu (D),2016,Construction,6750,4750,11500
C001080,N00030600,Judy Chu (D),2016,Defense,0,6000,6000
C001080,N00030600,Judy Chu (D),2016,Energy/Nat Resource,9050,2000,11050
C001080,N00030600,Judy Chu (D),2016,Finance/Insur/RealEst,87550,33500,121050
C001080,N00030600,Judy Chu (D),2016,Health,40800,47000,87800
C001080,N00030600,Judy Chu (D),2016,Lawyers & Lobbyists,52050,16000,68050
C001080,N00030600,Judy Chu (D),2016,Transportation,4150,3500,7650
C001080,N00030600,Judy Chu (D),2016,Misc Business,42380,28000,70380
C001080,N00030600,Judy Chu (D),2016,Labor,0,173500,173500
C001080,N00030600,Judy Chu (D),2016,Ideology/Single-Issue,27251,16450,43701
C001080,N00030600,Judy Chu (D),2016,Other,53000,500,53500
B001267,N00030608,Michael F Bennet (D),2016,Agribusiness,173711,242500,416211
B001267,N00030608,Michael F Bennet (D),2016,Communic/Electronics,974751,240700,1215451
B001267,N00030608,Michael F Bennet (D),2016,Construction,195963,65000,260963
B001267,N00030608,Michael F Bennet (D),2016,Defense,12606,82000,94606
B001267,N00030608,Michael F Bennet (D),2016,Energy/Nat Resource,185978,244400,430378
B001267,N00030608,Michael F Bennet (D),2016,Finance/Insur/RealEst,3383269,810356,4193625
B001267,N00030608,Michael F Bennet (D),2016,Health,716101,735400,1451501
B001267,N00030608,Michael F Bennet (D),2016,Lawyers & Lobbyists,2190217,253912,2444129
B001267,N00030608,Michael F Bennet (D),2016,Transportation,46871,66000,112871
B001267,N00030608,Michael F Bennet (D),2016,Misc Business,885103,301650,1186753
B001267,N00030608,Michael F Bennet (D),2016,Labor,3652,166350,170002
B001267,N00030608,Michael F Bennet (D),2016,Ideology/Single-Issue,1804905,594831,2399736
B001267,N00030608,Michael F Bennet (D),2016,Other,1961223,37500,1998723
B001287,N00030717,Ami Bera (D),2016,Agribusiness,25317,85500,110817
B001287,N00030717,Ami Bera (D),2016,Communic/Electronics,116784,80135,196919
B001287,N00030717,Ami Bera (D),2016,Construction,35032,9000,44032
B001287,N00030717,Ami Bera (D),2016,Defense,9700,29500,39200
B001287,N00030717,Ami Bera (D),2016,Energy/Nat Resource,26050,12700,38750
B001287,N00030717,Ami Bera (D),2016,Finance/Insur/RealEst,319345,168000,487345
B001287,N00030717,Ami Bera (D),2016,Health,178440,392400,570840
B001287,N00030717,Ami Bera (D),2016,Lawyers & Lobbyists,153730,17685,171415
B001287,N00030717,Ami Bera (D),2016,Transportation,2911,20000,22911
B001287,N00030717,Ami Bera (D),2016,Misc Business,120983,107500,228483
B001287,N00030717,Ami Bera (D),2016,Labor,15,37351,37366
B001287,N00030717,Ami Bera (D),2016,Ideology/Single-Issue,472667,422866,895533
B001287,N00030717,Ami Bera (D),2016,Other,529863,1500,531363
C001083,N00030736,John Carney (D),2016,Agribusiness,250,1200,1450
C001083,N00030736,John Carney (D),2016,Communic/Electronics,0,1000,1000
C001083,N00030736,John Carney (D),2016,Construction,1000,0,1000
C001083,N00030736,John Carney (D),2016,Defense,0,1000,1000
C001083,N00030736,John Carney (D),2016,Energy/Nat Resource,0,5000,5000
C001083,N00030736,John Carney (D),2016,Finance/Insur/RealEst,10050,154500,164550
C001083,N00030736,John Carney (D),2016,Health,1250,24500,25750
C001083,N00030736,John Carney (D),2016,Lawyers & Lobbyists,16400,6000,22400
C001083,N00030736,John Carney (D),2016,Transportation,250,1000,1250
C001083,N00030736,John Carney (D),2016,Misc Business,3000,5234,8234
C001083,N00030736,John Carney (D),2016,Labor,0,5000,5000
C001083,N00030736,John Carney (D),2016,Ideology/Single-Issue,500,13000,13500
C001083,N00030736,John Carney (D),2016,Other,5250,0,5250
