bill_id,version_type,url
S1428-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1428is/xml/BILLS-115s1428is.xml
S1429-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1429is/xml/BILLS-115s1429is.xml
S143-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s143is/xml/BILLS-115s143is.xml
S1430-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1430is/xml/BILLS-115s1430is.xml
S1431-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1431is/xml/BILLS-115s1431is.xml
S1432-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1432is/xml/BILLS-115s1432is.xml
S1433-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1433is/xml/BILLS-115s1433is.xml
S1434-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1434is/xml/BILLS-115s1434is.xml
S1435-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1435is/xml/BILLS-115s1435is.xml
S1436-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1436is/xml/BILLS-115s1436is.xml
S1437-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1437is/xml/BILLS-115s1437is.xml
S1438-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115s1438enr/xml/BILLS-115s1438enr.xml
S1438-115,Referred in House,https://www.govinfo.gov/content/pkg/BILLS-115s1438rfh/xml/BILLS-115s1438rfh.xml
S1438-115,Engrossed in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1438es/xml/BILLS-115s1438es.xml
S1438-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1438is/xml/BILLS-115s1438is.xml
S1439-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1439is/xml/BILLS-115s1439is.xml
S144-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s144is/xml/BILLS-115s144is.xml
S1440-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1440is/xml/BILLS-115s1440is.xml
S1441-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1441is/xml/BILLS-115s1441is.xml
S1442-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1442is/xml/BILLS-115s1442is.xml
S1443-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1443is/xml/BILLS-115s1443is.xml
S1444-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1444is/xml/BILLS-115s1444is.xml
S1445-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1445is/xml/BILLS-115s1445is.xml
S1446-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1446rs/xml/BILLS-115s1446rs.xml
S1446-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1446is/xml/BILLS-115s1446is.xml
S1447-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1447rs/xml/BILLS-115s1447rs.xml
S1447-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1447is/xml/BILLS-115s1447is.xml
S1448-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1448is/xml/BILLS-115s1448is.xml
S1449-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1449is/xml/BILLS-115s1449is.xml
S145-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s145is/xml/BILLS-115s145is.xml
S1450-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1450is/xml/BILLS-115s1450is.xml
S1451-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1451is/xml/BILLS-115s1451is.xml
S1452-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1452is/xml/BILLS-115s1452is.xml
S1453-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1453is/xml/BILLS-115s1453is.xml
S1454-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1454is/xml/BILLS-115s1454is.xml
S1455-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1455is/xml/BILLS-115s1455is.xml
S1456-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1456is/xml/BILLS-115s1456is.xml
S1457-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1457rs/xml/BILLS-115s1457rs.xml
S1457-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1457is/xml/BILLS-115s1457is.xml
S1458-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1458is/xml/BILLS-115s1458is.xml
S1459-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1459rs/xml/BILLS-115s1459rs.xml
S1459-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1459is/xml/BILLS-115s1459is.xml
S146-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s146rs/xml/BILLS-115s146rs.xml
S146-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s146is/xml/BILLS-115s146is.xml
S1460-115,Placed on Calendar Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1460pcs/xml/BILLS-115s1460pcs.xml
S1461-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1461is/xml/BILLS-115s1461is.xml
S1462-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1462is/xml/BILLS-115s1462is.xml
S1463-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1463is/xml/BILLS-115s1463is.xml
S1464-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1464is/xml/BILLS-115s1464is.xml
S1465-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1465is/xml/BILLS-115s1465is.xml
S1466-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1466is/xml/BILLS-115s1466is.xml
S1467-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1467is/xml/BILLS-115s1467is.xml
S1468-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1468is/xml/BILLS-115s1468is.xml
S1469-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1469is/xml/BILLS-115s1469is.xml
S147-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s147is/xml/BILLS-115s147is.xml
S1470-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1470is/xml/BILLS-115s1470is.xml
S1471-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1471is/xml/BILLS-115s1471is.xml
S1472-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1472is/xml/BILLS-115s1472is.xml
S1473-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1473is/xml/BILLS-115s1473is.xml
S1474-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1474is/xml/BILLS-115s1474is.xml
S1475-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1475is/xml/BILLS-115s1475is.xml
S1476-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1476is/xml/BILLS-115s1476is.xml
S1477-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1477is/xml/BILLS-115s1477is.xml
S1478-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1478is/xml/BILLS-115s1478is.xml
S1479-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1479is/xml/BILLS-115s1479is.xml
S148-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s148is/xml/BILLS-115s148is.xml
S1480-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1480is/xml/BILLS-115s1480is.xml
S1481-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1481is/xml/BILLS-115s1481is.xml
S1482-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1482is/xml/BILLS-115s1482is.xml
S1483-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1483is/xml/BILLS-115s1483is.xml
S1484-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1484is/xml/BILLS-115s1484is.xml
S1485-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1485is/xml/BILLS-115s1485is.xml
S1486-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1486is/xml/BILLS-115s1486is.xml
S1487-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1487is/xml/BILLS-115s1487is.xml
S1488-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1488is/xml/BILLS-115s1488is.xml
S1489-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1489is/xml/BILLS-115s1489is.xml
S149-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s149is/xml/BILLS-115s149is.xml
S1490-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1490is/xml/BILLS-115s1490is.xml
S1491-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1491is/xml/BILLS-115s1491is.xml
S1492-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1492is/xml/BILLS-115s1492is.xml
S1493-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1493is/xml/BILLS-115s1493is.xml
S1494-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1494is/xml/BILLS-115s1494is.xml
S1495-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1495is/xml/BILLS-115s1495is.xml
S1496-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1496is/xml/BILLS-115s1496is.xml
S1497-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1497is/xml/BILLS-115s1497is.xml
S1498-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1498is/xml/BILLS-115s1498is.xml
S1499-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1499is/xml/BILLS-115s1499is.xml
S15-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s15is/xml/BILLS-115s15is.xml
S150-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s150is/xml/BILLS-115s150is.xml
S1500-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1500is/xml/BILLS-115s1500is.xml
S1501-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1501is/xml/BILLS-115s1501is.xml
S1502-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1502is/xml/BILLS-115s1502is.xml
S1503-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1503is/xml/BILLS-115s1503is.xml
S1504-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1504is/xml/BILLS-115s1504is.xml
S1505-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1505is/xml/BILLS-115s1505is.xml
S1506-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1506is/xml/BILLS-115s1506is.xml
S1507-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1507is/xml/BILLS-115s1507is.xml
S1508-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1508is/xml/BILLS-115s1508is.xml
S1509-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1509is/xml/BILLS-115s1509is.xml
S151-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s151is/xml/BILLS-115s151is.xml
S1510-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1510is/xml/BILLS-115s1510is.xml
S1511-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1511is/xml/BILLS-115s1511is.xml
S1512-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1512is/xml/BILLS-115s1512is.xml
S1513-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1513is/xml/BILLS-115s1513is.xml
S1514-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1514rs/xml/BILLS-115s1514rs.xml
S1514-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1514is/xml/BILLS-115s1514is.xml
S1515-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1515is/xml/BILLS-115s1515is.xml
S1516-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1516is/xml/BILLS-115s1516is.xml
S1517-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1517is/xml/BILLS-115s1517is.xml
S1518-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1518is/xml/BILLS-115s1518is.xml
S1519-115,Placed on Calendar Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1519pcs/xml/BILLS-115s1519pcs.xml
S152-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s152is/xml/BILLS-115s152is.xml
S1520-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115s1520enr/xml/BILLS-115s1520enr.xml
S1520-115,Engrossed in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1520es/xml/BILLS-115s1520es.xml
S1520-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1520rs/xml/BILLS-115s1520rs.xml
S1520-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1520is/xml/BILLS-115s1520is.xml
S1521-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1521is/xml/BILLS-115s1521is.xml
S1522-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1522is/xml/BILLS-115s1522is.xml
S1523-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1523is/xml/BILLS-115s1523is.xml
S1524-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1524is/xml/BILLS-115s1524is.xml
S1525-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1525is/xml/BILLS-115s1525is.xml
S1526-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1526is/xml/BILLS-115s1526is.xml
S1527-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1527is/xml/BILLS-115s1527is.xml
S1528-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1528is/xml/BILLS-115s1528is.xml
S1529-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1529is/xml/BILLS-115s1529is.xml
S153-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s153is/xml/BILLS-115s153is.xml
S1530-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1530is/xml/BILLS-115s1530is.xml
S1531-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1531is/xml/BILLS-115s1531is.xml
S1532-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115s1532enr/xml/BILLS-115s1532enr.xml
S1532-115,Referred in House,https://www.govinfo.gov/content/pkg/BILLS-115s1532rfh/xml/BILLS-115s1532rfh.xml
S1532-115,Engrossed in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1532es/xml/BILLS-115s1532es.xml
S1532-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1532rs/xml/BILLS-115s1532rs.xml
S1532-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1532is/xml/BILLS-115s1532is.xml
S1533-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1533is/xml/BILLS-115s1533is.xml
S1534-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1534is/xml/BILLS-115s1534is.xml
S1535-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1535is/xml/BILLS-115s1535is.xml
S1536-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115s1536enr/xml/BILLS-115s1536enr.xml
S1536-115,Referred in House,https://www.govinfo.gov/content/pkg/BILLS-115s1536rfh/xml/BILLS-115s1536rfh.xml
S1536-115,Engrossed in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1536es/xml/BILLS-115s1536es.xml
S1536-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1536rs/xml/BILLS-115s1536rs.xml
S1536-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1536is/xml/BILLS-115s1536is.xml
S1537-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1537rs/xml/BILLS-115s1537rs.xml
S1537-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1537is/xml/BILLS-115s1537is.xml
S1538-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1538rs/xml/BILLS-115s1538rs.xml
S1538-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1538is/xml/BILLS-115s1538is.xml
S1539-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1539is/xml/BILLS-115s1539is.xml
S154-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s154rs/xml/BILLS-115s154rs.xml
S154-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s154is/xml/BILLS-115s154is.xml
S1540-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1540is/xml/BILLS-115s1540is.xml
S1541-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1541is/xml/BILLS-115s1541is.xml
S1542-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1542is/xml/BILLS-115s1542is.xml
S1543-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1543is/xml/BILLS-115s1543is.xml
S1544-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1544is/xml/BILLS-115s1544is.xml
S1545-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1545is/xml/BILLS-115s1545is.xml
S1546-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1546is/xml/BILLS-115s1546is.xml
S1547-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1547is/xml/BILLS-115s1547is.xml
S1548-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1548rs/xml/BILLS-115s1548rs.xml
S1548-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1548is/xml/BILLS-115s1548is.xml
S1549-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1549is/xml/BILLS-115s1549is.xml
S155-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s155is/xml/BILLS-115s155is.xml
S1550-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1550is/xml/BILLS-115s1550is.xml
S1551-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1551is/xml/BILLS-115s1551is.xml
S1552-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1552is/xml/BILLS-115s1552is.xml
S1553-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1553is/xml/BILLS-115s1553is.xml
S1554-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1554is/xml/BILLS-115s1554is.xml
S1555-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1555is/xml/BILLS-115s1555is.xml
S1556-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1556is/xml/BILLS-115s1556is.xml
S1557-115,Placed on Calendar Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1557pcs/xml/BILLS-115s1557pcs.xml
S1558-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1558is/xml/BILLS-115s1558is.xml
S1559-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1559is/xml/BILLS-115s1559is.xml
S156-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s156is/xml/BILLS-115s156is.xml
S1560-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1560is/xml/BILLS-115s1560is.xml
S1561-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1561is/xml/BILLS-115s1561is.xml
S1562-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1562is/xml/BILLS-115s1562is.xml
S1563-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1563rs/xml/BILLS-115s1563rs.xml
S1563-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1563is/xml/BILLS-115s1563is.xml
S1564-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1564is/xml/BILLS-115s1564is.xml
S1565-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1565is/xml/BILLS-115s1565is.xml
S1566-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1566is/xml/BILLS-115s1566is.xml
S1567-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1567is/xml/BILLS-115s1567is.xml
S1568-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1568is/xml/BILLS-115s1568is.xml
S1569-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1569is/xml/BILLS-115s1569is.xml
S157-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s157is/xml/BILLS-115s157is.xml
S1570-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1570is/xml/BILLS-115s1570is.xml
S1571-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1571is/xml/BILLS-115s1571is.xml
S1572-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1572is/xml/BILLS-115s1572is.xml
S1573-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1573rs/xml/BILLS-115s1573rs.xml
S1573-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1573is/xml/BILLS-115s1573is.xml
S1574-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1574is/xml/BILLS-115s1574is.xml
S1575-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1575is/xml/BILLS-115s1575is.xml
S1576-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1576is/xml/BILLS-115s1576is.xml
S1577-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1577is/xml/BILLS-115s1577is.xml
S1578-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1578is/xml/BILLS-115s1578is.xml
S1579-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1579is/xml/BILLS-115s1579is.xml
S158-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s158is/xml/BILLS-115s158is.xml
S1580-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115s1580enr/xml/BILLS-115s1580enr.xml
S1580-115,Engrossed in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1580es/xml/BILLS-115s1580es.xml
S1580-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1580rs/xml/BILLS-115s1580rs.xml
S1580-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1580is/xml/BILLS-115s1580is.xml
S1581-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1581is/xml/BILLS-115s1581is.xml
S1582-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1582is/xml/BILLS-115s1582is.xml
S1583-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1583is/xml/BILLS-115s1583is.xml
S1584-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1584rs/xml/BILLS-115s1584rs.xml
S1584-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1584is/xml/BILLS-115s1584is.xml
S1585-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1585is/xml/BILLS-115s1585is.xml
S1586-115,Referred in House,https://www.govinfo.gov/content/pkg/BILLS-115s1586rfh/xml/BILLS-115s1586rfh.xml
S1586-115,Engrossed in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1586es/xml/BILLS-115s1586es.xml
S1586-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1586rs/xml/BILLS-115s1586rs.xml
S1586-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1586is/xml/BILLS-115s1586is.xml
S1587-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1587is/xml/BILLS-115s1587is.xml
S1588-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1588is/xml/BILLS-115s1588is.xml
S1589-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1589is/xml/BILLS-115s1589is.xml
S159-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s159is/xml/BILLS-115s159is.xml
S1590-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1590is/xml/BILLS-115s1590is.xml
S1591-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1591rs/xml/BILLS-115s1591rs.xml
S1591-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1591is/xml/BILLS-115s1591is.xml
S1592-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1592is/xml/BILLS-115s1592is.xml
S1593-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1593is/xml/BILLS-115s1593is.xml
S1594-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1594is/xml/BILLS-115s1594is.xml
S1595-115,Enrolled Bill,https://www.govinfo.gov/content/pkg/BILLS-115s1595enr/xml/BILLS-115s1595enr.xml
S1595-115,Engrossed Amendment House,https://www.govinfo.gov/content/pkg/BILLS-115s1595eah/xml/BILLS-115s1595eah.xml
S1595-115,Referred in House,https://www.govinfo.gov/content/pkg/BILLS-115s1595rfh/xml/BILLS-115s1595rfh.xml
S1595-115,Engrossed in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1595es/xml/BILLS-115s1595es.xml
S1595-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1595is/xml/BILLS-115s1595is.xml
S1596-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1596is/xml/BILLS-115s1596is.xml
S1597-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1597is/xml/BILLS-115s1597is.xml
S1598-115,Reported to Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1598rs/xml/BILLS-115s1598rs.xml
S1598-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1598is/xml/BILLS-115s1598is.xml
S1599-115,Introduced in Senate,https://www.govinfo.gov/content/pkg/BILLS-115s1599is/xml/BILLS-115s1599is.xml
